Hãng xe,Dòng xe,Giá thành,Năm sản xuất,Số Km đã đi,Dung tích động cơ,Loại động cơ,Hộp số,Xuất xứ,Kiểu dáng,Số ngày bài đã đăng
vinfast,vf3 plus 2024,5.480638923341991,2024.0,12.098642035352146,2.097755539082448,điện,số tự động,lắp ráp trong nước,hatchback,57.0
vinfast,vf3 plus 2024,5.480638923341991,2024.0,12.098642035352146,2.097755539082448,điện,số tự động,lắp ráp trong nước,hatchback,57.0
volkswagen,tiguan allspace 2022,7.237778191923443,2022.0,8.517393171418904,2.0,xăng,số tự động,nhập khẩu,suv,57.0
audi,a6 45 tfsi 2022,7.461065514354283,2022.0,9.546884034617925,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
bmw,5 series 520i 2016,6.551080335043404,2016.0,10.203629181337648,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
ford,everest titanium plus 2.0l 4x4 at 2023,7.204892510204673,2023.0,9.90353755128617,2.0,dầu,số tự động,nhập khẩu,suv,57.0
honda,crv 2.4 at 2015,6.152732694704104,2015.0,11.289794413577894,2.4,xăng,số tự động,lắp ráp trong nước,suv,57.0
honda,crv l 2025,6.97166860472579,2025.0,8.699681400989514,1.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
hyundai,santafe cao cấp 2.5l htrac 2022,6.957497370876951,2022.0,10.596659732783579,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
mazda,3 1.5l luxury 2025,6.455198563340122,2025.0,7.8636512654486515,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz c class c200 avantgarde plus 2021,7.138866999945524,2021.0,10.778977123006351,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz c class c200 exclusive 2021,6.907755278982137,2021.0,11.254582105817278,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz c class c200 exclusive 2021,6.907755278982137,2021.0,10.778977123006351,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz c class c300 amg 2020,6.907755278982137,2020.0,11.251573687764477,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz e class e200 2018,6.907755278982137,2018.0,10.645448706505872,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz e class e200 2018,6.907755278982137,2018.0,11.112462823634855,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
nissan,x trail v series 2.5 sv luxury 4wd 2019,6.396929655216146,2019.0,10.819798284210286,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
porsche,macan 2.0 2015,7.215239978730097,2015.0,11.248972939884327,2.0,xăng,số tự động,nhập khẩu,suv,57.0
subaru,forester 2.0i,7.6128310304073565,2023.0,10.165890277802454,2.0,xăng,số tự động,nhập khẩu,suv,57.0
toyota,corolla altis 1.8v 2023,6.54534966033442,2023.0,9.90353755128617,1.8,xăng,số tự động,nhập khẩu,sedan,57.0
bmw,3 series 330i m sport 2023,7.4377951216719325,2023.0,9.741027444837728,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
hyundai,santafe tiêu chuẩn 2.5l 2022,6.802394763324311,2022.0,10.596659732783579,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
kia,morning van 1.0 at 2012,4.897839799950911,2012.0,12.098642035352146,1.0,xăng,số tự động,nhập khẩu,van/minivan,57.0
kia,morning x,7.6128310304073565,2023.0,10.545367754151743,1.25,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
lexus,nx 300 2017,7.365180126021013,2017.0,11.097425172408931,2.0,xăng,số tự động,nhập khẩu,suv,57.0
mercedes,benz c class c300 amg 2019,6.907755278982137,2019.0,10.62135173563291,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz c class c300 amg 2022,7.371489295214277,2022.0,10.203629181337648,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz c class c300 amg 2022,7.426549072397305,2022.0,9.472781556562168,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
mercedes,benz e class e200 2016,6.633318433280377,2016.0,10.645448706505872,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz glc 200 2021,7.138866999945524,2021.0,10.915106645867503,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz glc 200 2021,7.07326971745971,2021.0,10.714439990727769,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz glc 200 4matic 2022,7.313220387090301,2022.0,10.62135173563291,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
nissan,sunny classic 1.6 at 2009,5.293304824724492,2009.0,11.23850177707664,1.6,xăng,số tự động,nhập khẩu,sedan,57.0
peugeot,5008 al 1.6 at 2022,6.728628613084702,2022.0,10.308985993422082,1.6,xăng,số tự động,lắp ráp trong nước,suv,57.0
toyota,raize g 1.0 cvt 2023,6.173786103901937,2023.0,9.798182590890704,1.0,xăng,số tự động,nhập khẩu,suv,57.0
vinfast,vf e34 at 2022,6.144185634125646,2022.0,10.463131911491967,0.1,điện,số tự động,lắp ráp trong nước,crossover,57.0
ford,everest titanium 2.0l 4x2 at 2022,7.048386408721883,2022.0,11.174511344111675,2.0,dầu,số tự động,nhập khẩu,suv,57.0
honda,crv l 2021,6.673297967767654,2021.0,10.165890277802454,1.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
hyundai,santafe 2.4l 4wd 2016,6.338594078203183,2016.0,11.358491411663165,2.4,xăng,số tự động,lắp ráp trong nước,suv,57.0
hyundai,tucson 1.6 at turbo htrac đặc biệt 2023,6.76849321164863,2023.0,9.524420918282495,1.6,xăng,số tự động,lắp ráp trong nước,crossover,57.0
hyundai,tucson 2.0 at 4wd 2009,5.375278407684165,2009.0,11.963363938721123,2.0,xăng,số tự động,nhập khẩu,crossover,57.0
hyundai,tucson 2.0 at đặc biệt 2021,6.551080335043404,2021.0,11.174511344111675,2.0,xăng,số tự động,lắp ráp trong nước,crossover,57.0
kia,cerato 1.6 at 2018,5.991464547107982,2018.0,11.092701985886519,1.6,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,3 1.5l luxury 2019,6.1224928095143865,2019.0,11.125791313546788,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,3 1.5l luxury 2019,6.1224928095143865,2019.0,11.092701985886519,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,3 1.5l luxury 2019,6.1224928095143865,2019.0,11.023371976479778,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,3 1.5l luxury 2023,6.3473892096560105,2023.0,11.002116507732017,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz cla class cla 200 2015,6.131226489483141,2015.0,12.098642035352146,1.6,xăng,số tự động,nhập khẩu,sedan,57.0
mercedes,benz glc 200 4matic 2022,7.3777589082278725,2022.0,9.798182590890704,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz glc 250 4matic 2018,6.975413927455952,2018.0,12.098642035352146,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mini,cooper s 3 door 2022,7.3395376954076745,2022.0,10.12667110305036,2.0,xăng,số tự động,nhập khẩu,hatchback,57.0
peugeot,5008 al 1.6 at 2022,6.728628613084702,2022.0,10.491301994830229,1.6,xăng,số tự động,lắp ráp trong nước,suv,57.0
subaru,outback 2.5i 2010,5.988961416889864,2010.0,11.407576060361786,2.5,xăng,số tự động,nhập khẩu,suv,57.0
toyota,vios g 1.5 cvt 2022,6.1224928095143865,2022.0,11.156264806643742,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
toyota,yaris 1.5g 2019,6.054439346269371,2019.0,11.002116507732017,1.5,xăng,số tự động,nhập khẩu,hatchback,57.0
bmw,3 series 320i 2016,6.329720905522696,2016.0,11.034905792929415,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
bmw,5 series 530i luxury line 2019,7.24422751560335,2019.0,10.596659732783579,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
bmw,x4 xdrive20i m sport 2020,7.495541943884256,2020.0,10.571342565808699,2.0,xăng,số tự động,nhập khẩu,suv,57.0
ford,everest titanium 2.0l 4x2 at 2023,7.095064377287131,2023.0,10.34177474101152,2.0,dầu,số tự động,nhập khẩu,suv,57.0
hyundai,santafe cao cấp 2.5l htrac 2024,7.107425474110705,2024.0,8.699681400989514,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
hyundai,tucson 1.6 at turbo htrac đặc biệt 2022,6.733401891837359,2022.0,10.949050620114422,1.6,xăng,số tự động,lắp ráp trong nước,crossover,57.0
jeep,wrangler sport 2.0 4x4 at 2021,7.719129840906732,2021.0,10.778977123006351,2.0,xăng,số tự động,nhập khẩu,suv,57.0
kia,rondo gat deluxe 2019,6.054439346269371,2019.0,11.277215789596893,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
kia,seltos luxury 1.4 at 2022,6.363028103540465,2022.0,10.373522431293592,1.4,xăng,số tự động,lắp ráp trong nước,crossover,57.0
lexus,gx 460 2015,7.734996194022781,2015.0,11.6172944892629,4.6,xăng,số tự động,nhập khẩu,suv,57.0
mazda,6 2.0 at 2016,6.0063531596017325,2016.0,11.698308995800003,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,cx5 2.5 at 2wd 2017,6.214608098422191,2017.0,11.479265263477593,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
mitsubishi,triton 4x2 at mivec premium 2021,6.311734809152915,2021.0,11.156264806643742,2.4,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
toyota,vios e cvt 2022,6.018593214496234,2022.0,11.0186455364637,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
volvo,xc60 t5 2014,6.363028103540465,2014.0,11.127277689932466,2.0,xăng,số tự động,nhập khẩu,suv,57.0
bmw,5 series 530i m sport 2022,7.600902459542082,2022.0,10.545367754151743,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
ford,everest titanium 2.0l 4x2 at 2022,7.035268599281097,2022.0,10.463131911491967,2.0,dầu,số tự động,nhập khẩu,suv,57.0
hyundai,i20 1.4 at 2011,5.594711379601839,2011.0,10.819798284210286,1.4,xăng,số tự động,nhập khẩu,hatchback,57.0
hyundai,santafe cao cấp 2.5l htrac 2022,6.957497370876951,2022.0,10.915106645867503,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
hyundai,stargazer x 1.5 at 2025,6.2285110035911835,2025.0,8.987321812850125,1.5,xăng,số tự động,nhập khẩu,van/minivan,57.0
hyundai,tucson 2.0 at đặc biệt 2024,6.695798917058491,2024.0,8.517393171418904,2.0,xăng,số tự động,lắp ráp trong nước,crossover,57.0
kia,cerato 1.6 at 2018,5.991464547107982,2018.0,11.251573687764477,1.6,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,cx5 premium exclusive 2.0 at 2024,6.745236349484362,2024.0,9.680406499268875,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
peugeot,3008 1.6 at 2015,5.860786223465865,2015.0,11.652696102959753,1.6,xăng,số tự động,lắp ráp trong nước,crossover,57.0
toyota,fortuner 2.4g 4x2 mt 2019,6.654152520183219,2019.0,9.90353755128617,2.4,dầu,số tay,nhập khẩu,suv,57.0
toyota,fortuner 2.7v 4x4 at 2011,5.768320995793772,2011.0,12.098642035352146,2.7,xăng,số tự động,lắp ráp trong nước,suv,57.0
toyota,fortuner trd sportivo 4x2 at 2016,6.259581464064923,2016.0,11.652696102959753,2.7,xăng,số tự động,lắp ráp trong nước,suv,57.0
toyota,vios 1.5e 2014,5.53338948872752,2014.0,11.626263078808801,1.5,xăng,số tay,lắp ráp trong nước,sedan,57.0
toyota,vios 1.5g 2019,5.981414211254481,2019.0,11.407576060361786,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
toyota,vios e cvt 2022,6.066108090103747,2022.0,11.082157933374816,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
vinfast,fadil tiêu chuẩn 1.4 at 2022,5.820082930352362,2022.0,10.404293143019792,1.4,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
volvo,xc60 ultra b6 awd 2025,7.620214770574455,2025.0,8.31898612539206,2.0,xăng,số tự động,nhập khẩu,suv,57.0
audi,a6 2.0 tfsi 2014,5.940171252720432,2014.0,4.820281565605037,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
audi,a6 45 tfsi 2022,7.438383530044307,2022.0,9.90353755128617,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
ford,everest titanium plus 2.0l 4x4 at 2023,7.208600337960199,2023.0,10.12667110305036,2.0,dầu,số tự động,nhập khẩu,suv,57.0
ford,ranger raptor 2.0l 4x4 at 2018,6.666956792429207,2018.0,11.849404844423074,2.0,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
hyundai,accent 1.4 at đặc biệt 2022,6.054439346269371,2022.0,11.156264806643742,1.4,xăng,số tự động,lắp ráp trong nước,sedan,57.0
hyundai,elantra 2.0 at 2021,6.251903883165888,2021.0,10.308985993422082,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
hyundai,getz 1.1 mt 2009,4.7535901911063645,2009.0,12.098642035352146,1.1,xăng,số tay,nhập khẩu,hatchback,57.0
hyundai,santafe cao cấp 2.4l htrac 2021,6.778784897685177,2021.0,10.87806606028079,2.4,xăng,số tự động,lắp ráp trong nước,suv,57.0
kia,cerato 1.6 at 2018,5.976350909297934,2018.0,11.326607934898927,1.6,xăng,số tự động,lắp ráp trong nước,sedan,57.0
kia,cerato 1.6 at deluxe 2021,6.144185634125646,2021.0,11.002116507732017,1.6,xăng,số tự động,lắp ráp trong nước,sedan,57.0
kia,sorento signature 1.6 at awd hybrid 2022,7.048386408721883,2022.0,9.210440366976517,1.6,hybrid,số tự động,lắp ráp trong nước,suv,57.0
landrover,range rover velar r,7.601402334583733,2018.0,11.050905878263567,2.0,xăng,số tự động,nhập khẩu,suv,57.0
mazda,3 1.5 at 2017,5.988961416889864,2017.0,10.968215530759236,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,3 1.5l luxury 2023,6.3561076606958915,2023.0,9.90353755128617,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,cx5 2.5 at 2wd 2017,6.214608098422191,2017.0,11.849404844423074,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz glc 200 4matic 2022,7.286191714702382,2022.0,11.002116507732017,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mitsubishi,xpander 1.5 at 2021,6.1070228877422545,2021.0,11.184435286790631,1.5,xăng,số tự động,nhập khẩu,suv,57.0
suzuki,xl7 1.5 at 2022,6.133398042996649,2022.0,10.933124826700707,1.5,xăng,số tự động,nhập khẩu,suv,57.0
vinfast,vf8 eco awd 2023,6.493753839851687,2023.0,10.859018228147887,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,57.0
ford,everest ambiente 2.0l 4x2 at 2024,6.959398512133975,2024.0,9.392745258631441,2.0,dầu,số tự động,nhập khẩu,suv,57.0
ford,everest titanium 2.0l 4x4 at 2021,6.803505257608338,2021.0,11.532737896139919,2.0,dầu,số tự động,nhập khẩu,suv,57.0
ford,focus trend 1.5l 2018,6.018593214496234,2018.0,11.097425172408931,1.5,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
ford,ranger raptor 2.0l 4x4 at 2021,6.898714534329988,2021.0,11.050905878263567,2.0,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
ford,ranger wildtrak 2.0l 4x4 at 2022,6.740519359606223,2022.0,10.003378135350923,2.0,dầu,số tự động,lắp ráp trong nước,bán tải / pickup,57.0
ford,ranger xls 2.0l 4x4 at 2024,6.588926477533519,2024.0,9.99884318585288,2.0,dầu,số tự động,lắp ráp trong nước,bán tải / pickup,57.0
honda,city 1.5top 2019,5.8888779583328805,2019.0,11.407576060361786,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
hyundai,santafe tiêu chuẩn 2.5l 2022,6.790097235513905,2022.0,10.985309671896763,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
hyundai,stargazer cao cấp 1.5 at 2022,6.186208623900494,2022.0,10.373522431293592,1.5,xăng,số tự động,nhập khẩu,van/minivan,57.0
hyundai,tucson 2.0 ath 2016,6.3561076606958915,2016.0,11.289794413577894,2.0,xăng,số tự động,nhập khẩu,crossover,57.0
kia,cerato 2.0 at premium 2019,6.111467339502679,2019.0,11.06665398721974,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
kia,seltos premium 1.4 at 2020,6.255750041753367,2020.0,10.915106645867503,1.4,xăng,số tự động,lắp ráp trong nước,crossover,57.0
mercedes,benz v class v250 luxury 2021,7.43307534889858,2021.0,12.098642035352146,2.0,xăng,số tự động,nhập khẩu,van/minivan,57.0
mitsubishi,outlander 2.0 cvt 2022,6.523562306149512,2022.0,10.968215530759236,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mitsubishi,xpander 1.5 at 2022,6.16541785423142,2022.0,10.968215530759236,1.5,xăng,số tự động,nhập khẩu,suv,57.0
suzuki,swift glx 1.2 at 2019,5.942799375126701,2019.0,11.082157933374816,1.2,xăng,số tự động,nhập khẩu,hatchback,57.0
suzuki,xl7 1.5 at 2022,6.144185634125646,2022.0,11.002116507732017,1.5,xăng,số tự động,nhập khẩu,suv,57.0
toyota,avanza premio 1.5 at 2022,6.1224928095143865,2022.0,10.968215530759236,1.5,xăng,số tự động,nhập khẩu,suv,57.0
volvo,xc60 inscription b6 awd 2022,7.518064181233078,2022.0,10.308985993422082,2.0,xăng,số tự động,nhập khẩu,suv,57.0
bmw,5 series 528i gt 2017,6.761572768804055,2017.0,11.002116507732017,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
hyundai,i10 grand 1.2 at 2019,5.703782474656201,2019.0,11.314486721293981,1.25,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
kia,carnival signature 2.2d 2023,7.151485463904735,2023.0,10.819798284210286,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,57.0
kia,sorento gat 2.4l 4wd 2013,5.786897381366708,2013.0,11.835016210489899,2.4,xăng,số tự động,lắp ráp trong nước,suv,57.0
mazda,2 sport luxury 2024,6.246106765481563,2024.0,9.04793908261736,1.5,xăng,số tự động,nhập khẩu,hatchback,57.0
mazda,cx8 premium awd 2022,6.7464121285733745,2022.0,11.097425172408931,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz c class c180 amg 2021,6.779921907472252,2021.0,10.736418414365374,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz c class c200 2014,5.955837369464831,2014.0,11.608244735642321,1.8,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz s class s500l 2015,7.138866999945524,2015.0,11.082157933374816,4.7,xăng,số tự động,nhập khẩu,sedan,57.0
mitsubishi,pajero sport d 4x2 mt 2016,5.902633333401366,2016.0,11.884495917930655,2.5,dầu,số tay,lắp ráp trong nước,suv,57.0
porsche,macan 2.0 2015,7.346655163176539,2015.0,10.819798284210286,2.0,xăng,số tự động,nhập khẩu,suv,57.0
