Hãng xe,Dòng xe,Giá thành,Năm sản xuất,Số Km đã đi,Xuất xứ,Kiểu dáng,Hộp số,Tuổi thọ,Loại động cơ,Dung tích động cơ
Nissan,Navara Vl 2 3 At 4Wd 2023,775000000,2023,14000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.3
Rolls Royce,Phantom 6 7 V12 2009,9500000000,2009,60000,Nhập khẩu,Sedan,Số tự động,31,xăng,6.7
Toyota,Corolla Altis 1 8G At 2021,615000000,2021,0,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.8
Toyota,Corolla Cross 1 8V 2022,720000000,2022,24000,Nhập khẩu,SUV,Số tự động,31,xăng,1.8
Toyota,Fortuner 2 4G 4X2 Mt 2018,730000000,2018,94286,Nhập khẩu,SUV,Số tay,31,dầu,2.4
Toyota,Prado Txl 2 7L 2015,1180000000,2015,150000,Nhập khẩu,SUV,Số tự động,31,xăng,2.7
Audi,Q7 3 0 At 2014,599000000,2014,130000,Nhập khẩu,SUV,Số tự động,31,xăng,3.0
Ford,Everest Titanium 2 0L 4X4 At 2022,1030000000,2022,35000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Ford,Everest Titanium Plus 2 0L 4X4 At 2024,1438000000,2024,54000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Ford,Ranger Xls 2 2L 4X2 At 2015,338000000,2015,85000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.2
Honda,Crv L 2020,799000000,2020,58000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Kia,Seltos Premium 1 5 At 2025,735000000,2025,2600,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.5
Kia,Sportage Signature 1 6T Awd 2023,899000000,2023,30000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.6
Mazda,6 2 5 At 2016,368000000,2016,0,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.5
Mazda,Cx 30 Premium 2 0 At 2021,615000000,2021,46000,Nhập khẩu,Crossover,Số tự động,31,xăng,2.0
Mazda,Cx5 2 0 At 2015,445000000,2015,98000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 300 4Matic 2019,1150000000,2019,80000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 300 4Matic 2020,1450000000,2020,50000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Ml Class Ml350 2007,279000000,2007,103000,Nhập khẩu,SUV,Số tự động,31,xăng,3.5
Mitsubishi,Outlander Premium 2 0 Cvt 2022,735000000,2022,38000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Nissan,Almera Vl 1 0 Cvt Cao Cap 2021,410000000,2021,50000,Nhập khẩu,Sedan,Số tự động,31,xăng,1.0
Rolls Royce,Ghost 6 6 V12 2010,4350000000,2010,0,Nhập khẩu,Sedan,Số tự động,31,xăng,6.6
Toyota,Innova G 2007,168000000,2007,140000,Lắp ráp trong nước,Crossover,Số tay,31,xăng,2.0
Toyota,Yaris 1 3 At 2010,219000000,2010,120000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.3
Vinfast,Fadil 1 4 At Plus 2021,325000000,2021,40000,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,1.4
Ford,Ecosport Titanium 1 5L At 2018,385000000,2018,76000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.5
Ford,Everest Titanium 2 0L 4X4 At 2022,1040000000,2022,49000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Ford,Explorer Limited 2 3L Ecoboost 2021,1665000000,2021,76000,Nhập khẩu,SUV,Số tự động,31,xăng,2.3
Ford,Transit Limousine 2022,830000000,2022,11000,Lắp ráp trong nước,Van/Minivan,Số tay,31,dầu,2.2
Honda,Hrv Rs 2022,748000000,2022,60000,Nhập khẩu,Crossover,Số tự động,31,xăng,1.5
Hyundai,I30 Cw 1 6 At 2010,244000000,2010,100000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.6
Hyundai,Santafe Cao Cap 2 5L Htrac 2021,975000000,2021,40000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Lexus,Ls 460L 2016,2100000000,2016,6000,Nhập khẩu,Sedan,Số tự động,31,xăng,4.6
Mazda,3 Luxury 2020,484000000,2020,46000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,E Class E200 Exclusive 2022,1699000000,2022,26000,Lắp ráp trong nước,Sedan,Số tự động,31,khác,
Mercedes Benz,Glc 300 4Matic 2018,1039000000,2018,80000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 300 Coupe 4Matic 2019,1690000000,2019,71000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,S Class S500L 2014,1210000000,2014,70000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,4.7
Mitsubishi,Xpander Premium 1 5 At 2024,599000000,2024,40000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Toyota,Corolla Altis 1 8G At 2021,615000000,2021,40000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.8
Toyota,Prado Txl 2 7L 2015,1180000000,2015,150000,Nhập khẩu,SUV,Số tự động,31,xăng,2.7
Toyota,Prado Vx 2 7L 2018,1790000000,2018,140000,Nhập khẩu,SUV,Số tự động,31,xăng,2.7
Toyota,Prado Vx 2 7L 2022,2690000000,2022,69000,Nhập khẩu,SUV,Số tự động,31,xăng,2.7
Toyota,Vios 1 5E Mt 2020,305000000,2020,105000,Lắp ráp trong nước,Sedan,Số tay,31,xăng,1.5
Bmw,5 Series 528I Gt 2015,1050000000,2015,14000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Ford,Everest Titanium 2 0L 4X4 At 2021,915000000,2021,70000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Ford,Ranger Raptor 2 0L 4X4 At 2022,909000000,2022,68000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.0
Ford,Territory Sport 1 5 At 2025,859000000,2025,1300,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.5
Honda,Crv L 2019,735000000,2019,75000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Kia,Carnival Signature 2 2D 2023,1265000000,2023,60000,Lắp ráp trong nước,Van/Minivan,Số tự động,31,dầu,2.2
Kia,Optima 2 0 At 2015,405000000,2015,75000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Kia,Seltos Premium 1 4 At 2020,575000000,2020,19000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.4
Kia,Sonet Premium 1 5 At 2022,528000000,2022,20000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.5
Lexus,Es 250 2021,2050000000,2021,42000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.5
Lexus,Es 250 2022,2170000000,2022,30000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.5
Mazda,Cx5 2 5 Signature Premium 2Wd 2020,689000000,2020,40000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Mercedes Benz,Glc 250 4Matic 2018,839000000,2018,80000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 300 4Matic 2016,845000000,2016,110000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mitsubishi,Outlander 2 0 Cvt 2022,685000000,2022,40000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mitsubishi,Outlander Premium 2 0 Cvt 2022,699000000,2022,79000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Peugeot,3008 1 6 At 2018,585000000,2018,70000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.6
Peugeot,3008 Premium 2024,865000000,2024,15700,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.6
Ford,Ranger Raptor 2 0L 4X4 At 2023,1095000000,2023,40000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.0
Ford,Ranger Xls 2 2L 4X2 At 2021,545000000,2021,90000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.2
Hyundai,Elantra 1 6 At Dac Biet 2024,599000000,2024,15000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.6
Hyundai,Tucson 2 0 At Crdi Dac Biet 2022,840000000,2022,58000,Lắp ráp trong nước,Crossover,Số tự động,31,dầu,2.0
Kia,Carnival Signature 2 2D 2022,1190000000,2022,50000,Lắp ráp trong nước,Van/Minivan,Số tự động,31,dầu,2.2
Lexus,Rx 300 2021,2675000000,2021,92000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Mazda,Cx5 Premium 2 0 At 2024,805000000,2024,9000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mazda,Cx8 Premium Awd 2022,848000000,2022,0,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Mercedes Benz,C Class C200 Avantgarde Plus 2022,1389000000,2022,18000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,E Class E200 Exclusive 2022,1739000000,2022,10000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,E Class E300 Amg 2021,1785000000,2021,82000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mercedes Benz,Gla Class Gla 45 Amg 4Matic 2014,575000000,2014,128000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Maybach S450 4Matic 2020,4250000000,2020,58000,Nhập khẩu,Sedan,Số tự động,31,xăng,3.0
Mitsubishi,Outlander Premium 2 0 Cvt 2022,775000000,2022,12000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Toyota,Corolla Xl 1 3 Mt 1999,39000000,1999,368576,Lắp ráp trong nước,Sedan,Số tay,31,xăng,1.3
Toyota,Innova 2 0E 2016,329000000,2016,0,Lắp ráp trong nước,Crossover,Số tay,31,xăng,2.0
Toyota,Prado Txl 2 7L 2016,1299000000,2016,140000,Nhập khẩu,SUV,Số tự động,31,xăng,2.7
Toyota,Sienna Limited 3 5 Awd 2013,965000000,2013,170000,Nhập khẩu,Van/Minivan,Số tự động,31,xăng,3.5
Toyota,Vios E Cvt 2023,415000000,2023,50000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Vinfast,Vf3 Plus 2024,235000000,2024,15000,Lắp ráp trong nước,Hatchback,Số tự động,31,điện,0.0
Audi,A8 L V8 4 0L Tfsi 2014,1175000000,2014,120000,Nhập khẩu,Sedan,Số tự động,31,xăng,4.0
Bmw,2 Series 218I Active Tourer 2015,479000000,2015,50000,Nhập khẩu,Crossover,Số tự động,31,xăng,1.5
Ford,Ecosport Titanium 1 5L At 2019,475000000,2019,13000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.5
Ford,Everest Titanium 2 0L 4X2 At 2022,919000000,2022,60000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Ford,Ranger Wildtrak 3 2L 4X4 At 2015,510000000,2015,100000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,3.2
Hyundai,Santafe Cao Cap 2 5L Htrac 2022,1045000000,2022,0,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Kia,Morning Van 1 0 At 2016,195000000,2016,90000,Nhập khẩu,Van/Minivan,Số tự động,31,xăng,1.0
Kia,Sonet Luxury 1 5 At 2023,560000000,2023,10000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.5
Lexus,Lx 570 2020,7200000000,2020,60000,Nhập khẩu,SUV,Số tự động,31,xăng,5.7
Mazda,2 1 5 At 2018,355000000,2018,30000,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,1.5
Mazda,Cx5 Premium 2 0 At 2021,725000000,2021,35000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mazda,Cx5 Premium 2 0 At 2021,695000000,2021,60000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mazda,Cx5 Premium 2 0 At 2024,805000000,2024,8000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,G Class G63 Amg 2022,9880000000,2022,20000,Nhập khẩu,SUV,Số tự động,31,xăng,4.0
Mercedes Benz,Glc 300 4Matic 2021,1599000000,2021,55000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mitsubishi,Mirage 1 2Cvt 2017,250000000,2017,90000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.2
Toyota,Camry 2 0E 2018,620000000,2018,65000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Toyota,Fortuner 2 4G 4X2 At 2020,818000000,2020,130000,Lắp ráp trong nước,SUV,Số tự động,31,dầu,2.4
Toyota,Innova 2 0E 2016,299000000,2016,120000,Lắp ráp trong nước,Crossover,Số tay,31,xăng,2.0
Toyota,Prado Txl 2 7L 2015,965000000,2015,256000,Nhập khẩu,SUV,Số tự động,31,xăng,2.7
Ford,Ecosport Titanium 1 5L At 2016,285000000,2016,90000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.5
Ford,Focus Trend 1 6 At 2014,225000000,2014,120000,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,1.6
Honda,City 1 5Top 2017,355000000,2017,70000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Hyundai,Santafe 2 7L 4Wd 2007,205000000,2007,160000,Nhập khẩu,SUV,Số tự động,31,xăng,2.7
Hyundai,Santafe Cao Cap 2 2L Htrac 2021,899000000,2021,62000,Lắp ráp trong nước,SUV,Số tự động,31,dầu,2.2
Hyundai,Santafe Cao Cap 2 2L Htrac 2021,889000000,2021,65000,Lắp ráp trong nước,SUV,Số tự động,31,dầu,2.2
Hyundai,Santafe Mlx 2 0L 2009,365000000,2009,200000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Infiniti,Qx 60 3 5 Awd 2016,920000000,2016,93000,Nhập khẩu,SUV,Số tự động,31,xăng,3.5
Kia,Carnival Signature 2 2D 2021,1099000000,2021,76000,Lắp ráp trong nước,Van/Minivan,Số tự động,31,dầu,2.2
Landrover,Range Rover Evoque Dynamic 2015,640000000,2015,105000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Lexus,Ls 500 2023,5980000000,2023,1803,Nhập khẩu,Sedan,Số tự động,31,xăng,3.4
Lexus,Rx 300 2021,2750000000,2021,49999,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Lexus,Rx 350 2007,320000000,2007,110000,Nhập khẩu,SUV,Số tự động,31,xăng,3.5
Lexus,Rx 350 Awd 2010,820000000,2010,99000,Nhập khẩu,SUV,Số tự động,31,xăng,3.5
Mercedes Benz,E Class E200 Exclusive 2021,1440000000,2021,50000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mitsubishi,Attrage 1 2 Cvt 2021,290000000,2021,70000,Nhập khẩu,Sedan,Số tự động,31,xăng,1.2
Toyota,Avalon Limited Hybrid 2014,1150000000,2014,110000,Nhập khẩu,Sedan,Số tự động,31,khác,
Toyota,Camry 2 5Q 2021,1069000000,2021,60000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.5
Toyota,Yaris 1 5G 2017,385000000,2017,70000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.5
Volvo,Xc60 Ultimate Bright B6 Awd 2023,1950000000,2023,7000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Bmw,7 Series 730Li 2020,2590000000,2020,40000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Ford,F150 Harley Davidson 5 0 V8 2018,4500000000,2018,0,Nhập khẩu,Bán tải / Pickup,Số tự động,31,xăng,5.0
Ford,Ranger Raptor 2 0L 4X4 At 2021,975000000,2021,84000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.0
Hyundai,I30 Cw 1 6 At 2011,255000000,2011,90000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.6
Hyundai,Tucson 1 6 At Turbo 2018,595000000,2018,0,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.6
Hyundai,Tucson 2 0 At Dac Biet 2021,695000000,2021,65000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,2.0
Jaguar,Xj Series Xjl 5 0 Supercharged 2013,1290000000,2013,0,Nhập khẩu,Sedan,Số tự động,31,xăng,5.0
Kia,Cerato 1 6 At Deluxe 2020,455000000,2020,65000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.6
Lexus,Gx 460 2020,4389000000,2020,40000,Nhập khẩu,SUV,Số tự động,31,xăng,4.6
Lexus,Lx 570 Super Sport Mbs 2019,7650000000,2019,60000,Nhập khẩu,SUV,Số tự động,31,xăng,5.7
Mazda,Bt50 2 2L 4X2 At 2017,375000000,2017,0,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.2
Mazda,Cx5 Luxury 2 0 At 2024,760000000,2024,20000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mazda,Cx8 Premium Awd 2023,999000000,2023,0,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Mitsubishi,Outlander Premium 2 4 Cvt 2021,745000000,2021,27000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.4
Mitsubishi,Xpander 1 5 At 2022,485000000,2022,42000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Porsche,Macan 2 0 2021,1550000000,2021,0,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Toyota,Camry 2 5Q 2022,1150000000,2022,31000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.5
Toyota,Prado Txl 2 7L 2016,1160000000,2016,120000,Nhập khẩu,SUV,Số tự động,31,xăng,2.7
Toyota,Vios 1 5G 2012,280000000,2012,140000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Toyota,Vios E 1 5 Mt 2022,358000000,2022,83000,Lắp ráp trong nước,Sedan,Số tay,31,xăng,1.5
Audi,A8 L V6 3 0 Tfsi 2014,1199000000,2014,80000,Nhập khẩu,Sedan,Số tự động,31,xăng,3.0
Ford,Everest Ambiente 2 0 4X2 Mt 2019,635000000,2019,130000,Nhập khẩu,SUV,Số tay,31,dầu,2.0
Ford,Ranger Xls 2 2L 4X2 At 2019,439000000,2019,0,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.2
Honda,Crv L 2019,735000000,2019,75000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Hyundai,Santafe Cao Cap 2 2L Htrac 2021,1050000000,2021,86000,Lắp ráp trong nước,SUV,Số tự động,31,dầu,2.2
Hyundai,Santafe Cao Cap 2 2L Htrac 2024,1280000000,2024,30000,Lắp ráp trong nước,SUV,Số tự động,31,dầu,2.2
Kia,Seltos Premium 1 4 At 2022,625000000,2022,67000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.4
Lexus,Gx 460 2015,2250000000,2015,150000,Nhập khẩu,SUV,Số tự động,31,xăng,4.6
Lexus,Rx 350 Luxury 2024,4250000000,2024,25000,Nhập khẩu,SUV,Số tự động,31,xăng,2.4
Mazda,3 1 5L Luxury 2022,550000000,2022,31000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mazda,3 1 5L Luxury 2024,589000000,2024,10000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,Glc 200 4Matic 2020,1248000000,2020,4000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 250 4Matic 2016,790000000,2016,90000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Gls 450 4Matic 2021,3748000000,2021,48000,Nhập khẩu,SUV,Số tự động,31,xăng,3.0
Mini,Cooper S 5Dr 2014,629000000,2014,0,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.6
Mitsubishi,Attrage 1 2 Cvt 2022,360000000,2022,61000,Nhập khẩu,Sedan,Số tự động,31,xăng,1.2
Suzuki,Swift Glx 1 2 At 2019,399000000,2019,53000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.2
Toyota,Fortuner 2 4G 4X2 At 2019,696000000,2019,87000,Lắp ráp trong nước,SUV,Số tự động,31,dầu,2.4
Toyota,Fortuner 2 5G 2016,465000000,2016,0,Lắp ráp trong nước,SUV,Số tay,31,dầu,2.5
Volkswagen,T,795000000,2023,12000,Nhập khẩu,Crossover,Số tự động,31,xăng,1.0
Audi,A6 45 Tfsi 2022,1699000000,2022,21000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Audi,Q5 45 Tfsi Quattro 2021,1760000000,2021,30000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Bmw,5 Series 530I Luxury Line 2019,1499000000,2019,61000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Hyundai,Tucson 2 0 At Crdi 2020,685000000,2020,80000,Lắp ráp trong nước,Crossover,Số tự động,31,dầu,2.0
Hyundai,Verna 1 4 Mt 2009,119000000,2009,105000,Nhập khẩu,Sedan,Số tay,31,xăng,1.4
Lexus,Rx 300 2022,2860000000,2022,70000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Lexus,Rx 350L 2021,3550000000,2021,40000,Nhập khẩu,SUV,Số tự động,31,xăng,3.5
Mazda,3 1 5L Deluxe 2020,480000000,2020,50000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,Glc 300 4Matic 2016,840000000,2016,96000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Gle Class Gle 450 4Matic 2021,2850000000,2021,0,Nhập khẩu,SUV,Số tự động,31,xăng,3.0
Mercedes Benz,Gle Class Gle 450 4Matic 2021,2790000000,2021,60000,Nhập khẩu,SUV,Số tự động,31,khác,
Mercedes Benz,S Class S450 2021,3480000000,2021,34000,Nhập khẩu,Sedan,Số tự động,31,xăng,3.0
Mercedes Benz,S Class S450 4Matic Luxury 2022,3788000000,2022,42000,Nhập khẩu,Sedan,Số tự động,31,xăng,3.0
Mercedes Benz,S Class S450L Luxury 2019,2479000000,2019,33000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,3.0
Mitsubishi,Pajero 3 0 4X4 At 2017,510000000,2017,100000,Nhập khẩu,SUV,Số tự động,31,xăng,3.0
Peugeot,5008 1 6 At 2019,635000000,2019,80000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.6
Porsche,Panamera 4 2010,890000000,2010,84000,Nhập khẩu,Sedan,Số tự động,31,xăng,3.6
Toyota,Corolla Cross 1 8G 2021,558000000,2021,67000,Nhập khẩu,SUV,Số tự động,31,xăng,1.8
Toyota,Corolla Cross 1 8V 2022,725000000,2022,40000,Nhập khẩu,SUV,Số tự động,31,xăng,1.8
Toyota,Prado Vx 2 7L 2021,2199000000,2021,55000,Nhập khẩu,SUV,Số tự động,31,xăng,2.7
Ford,Everest Titanium 2 0L 4X2 At 2022,940000000,2022,40000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Ford,Ranger Wildtrak 2 0L 4X4 At 2024,875000000,2024,34000,Lắp ráp trong nước,Bán tải / Pickup,Số tự động,31,dầu,2.0
Ford,Transit Standard Mid 2016,375000000,2016,0,Lắp ráp trong nước,Van/Minivan,Số tay,31,dầu,2.4
Kia,Carnival Signature 2 2D 2022,1180000000,2022,20000,Lắp ráp trong nước,Van/Minivan,Số tự động,31,dầu,2.2
Kia,Carnival Signature 2 2D 2024,1575000000,2024,20000,Lắp ráp trong nước,Van/Minivan,Số tự động,31,dầu,2.2
Kia,Sonet Luxury 1 5 At 2025,585000000,2025,2000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.5
Kia,Sportage Signature 2 0D 2022,840000000,2022,40000,Lắp ráp trong nước,Crossover,Số tự động,31,dầu,2.0
Lexus,Es 250 2021,2060000000,2021,40000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.5
Lexus,Ls 500 2023,5989000000,2023,1800,Nhập khẩu,Sedan,Số tự động,31,xăng,3.4
Mazda,Cx3 Luxury 1 5 At 2021,499000000,2021,45000,Nhập khẩu,Crossover,Số tự động,31,xăng,1.5
Mazda,Cx5 2 5 At 2Wd 2017,499000000,2017,11000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Mazda,Cx5 Deluxe 2 0 At 2023,735000000,2023,10000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,C Class C300 Amg 2022,1695000000,2022,52000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
