Hãng xe,Dòng xe,Giá thành,Năm sản xuất,Số Km đã đi,Xuất xứ,Kiểu dáng,Hộp số,Tuổi thọ,Loại động cơ,Dung tích động cơ
Mercedes Benz,Glc 200 2021,1179000000,2021,45000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 200 4Matic 2022,1499000000,2022,41000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Nissan,Sunny Classic 1 6 At 2009,198000000,2009,76000,Nhập khẩu,Sedan,Số tự động,31,xăng,1.6
Peugeot,5008 Al 1 6 At 2022,835000000,2022,30000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.6
Toyota,Raize G 1 0 Cvt 2023,479000000,2023,18000,Nhập khẩu,SUV,Số tự động,31,xăng,1.0
Ford,Everest Titanium 2 0L 4X2 At 2022,1150000000,2022,71289,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Honda,Crv L 2021,790000000,2021,26000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.5
Hyundai,Santafe 2 4L 4Wd 2016,565000000,2016,85689,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.4
Hyundai,Tucson 1 6 At Turbo Htrac Dac Biet 2023,869000000,2023,13689,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.6
Hyundai,Tucson 2 0 At 4Wd 2009,215000000,2009,156899,Nhập khẩu,Crossover,Số tự động,31,xăng,2.0
Hyundai,Tucson 2 0 At Dac Biet 2021,699000000,2021,71289,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,2.0
Kia,Cerato 1 6 At 2018,399000000,2018,65689,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.6
Mazda,3 1 5L Luxury 2019,455000000,2019,67899,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mazda,3 1 5L Luxury 2019,455000000,2019,65689,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mazda,3 1 5L Luxury 2019,455000000,2019,61289,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mazda,3 1 5L Luxury 2023,570000000,2023,60000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,Cla Class Cla 200 2015,459000000,2015,0,Nhập khẩu,Sedan,Số tự động,31,xăng,1.6
Mercedes Benz,Glc 200 4Matic 2022,1599000000,2022,18000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 250 4Matic 2018,1069000000,2018,0,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mini,Cooper S 3 Door 2022,1539000000,2022,25000,Nhập khẩu,Hatchback,Số tự động,31,xăng,2.0
Peugeot,5008 Al 1 6 At 2022,835000000,2022,36000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.6
Subaru,Outback 2 5I 2010,398000000,2010,90000,Nhập khẩu,SUV,Số tự động,31,xăng,2.5
Toyota,Vios G 1 5 Cvt 2022,455000000,2022,70000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Toyota,Yaris 1 5G 2019,425000000,2019,60000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.5
Bmw,3 Series 320I 2016,560000000,2016,62000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Bmw,5 Series 530I Luxury Line 2019,1399000000,2019,40000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Bmw,X4 Xdrive20I M Sport 2020,1799000000,2020,39000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Ford,Everest Titanium 2 0L 4X2 At 2023,1205000000,2023,31000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Hyundai,Santafe Cao Cap 2 5L Htrac 2024,1220000000,2024,6000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Hyundai,Tucson 1 6 At Turbo Htrac Dac Biet 2022,839000000,2022,56899,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.6
Kia,Rondo Gat Deluxe 2019,425000000,2019,79000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Kia,Seltos Luxury 1 4 At 2022,579000000,2022,32000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.4
Mazda,6 2 0 At 2016,405000000,2016,120367,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Mazda,Cx5 2 5 At 2Wd 2017,499000000,2017,96689,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Mitsubishi,Triton 4X2 At Mivec Premium 2021,550000000,2021,70000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.4
Toyota,Vios E Cvt 2022,410000000,2022,61000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Volvo,Xc60 T5 2014,579000000,2014,68000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Bmw,5 Series 530I M Sport 2022,1999000000,2022,38000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Ford,Everest Titanium 2 0L 4X2 At 2022,1135000000,2022,35000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Hyundai,I20 1 4 At 2011,268000000,2011,50000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.4
Hyundai,Santafe Cao Cap 2 5L Htrac 2022,1050000000,2022,55000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Hyundai,Stargazer X 1 5 At 2025,506000000,2025,8000,Nhập khẩu,Van/Minivan,Số tự động,31,xăng,1.5
Hyundai,Tucson 2 0 At Dac Biet 2024,808000000,2024,5000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,2.0
Kia,Cerato 1 6 At 2018,399000000,2018,77000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.6
Mazda,Cx5 Premium Exclusive 2 0 At 2024,849000000,2024,16000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Peugeot,3008 1 6 At 2015,350000000,2015,115000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.6
Toyota,Fortuner 2 4G 4X2 Mt 2019,775000000,2019,20000,Nhập khẩu,SUV,Số tay,31,dầu,2.4
Toyota,Fortuner 2 7V 4X4 At 2011,319000000,2011,0,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.7
Toyota,Fortuner Trd Sportivo 4X2 At 2016,522000000,2016,115000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.7
Toyota,Vios 1 5E 2014,252000000,2014,112000,Lắp ráp trong nước,Sedan,Số tay,31,xăng,1.5
Toyota,Vios 1 5G 2019,395000000,2019,90000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Toyota,Vios E Cvt 2022,430000000,2022,65000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Vinfast,Fadil Tieu Chuan 1 4 At 2022,336000000,2022,33000,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,1.4
Volvo,Xc60 Ultra B6 Awd 2025,2038000000,2025,4100,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Audi,A6 2 0 Tfsi 2014,379000000,2014,123,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Audi,A6 45 Tfsi 2022,1699000000,2022,20000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Ford,Everest Titanium Plus 2 0L 4X4 At 2023,1350000000,2023,25000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Ford,Ranger Raptor 2 0L 4X4 At 2018,785000000,2018,140000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.0
Hyundai,Accent 1 4 At Dac Biet 2022,425000000,2022,70000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.4
Hyundai,Elantra 2 0 At 2021,518000000,2021,30000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Hyundai,Getz 1 1 Mt 2009,115000000,2009,0,Nhập khẩu,Hatchback,Số tay,31,xăng,1.1
Hyundai,Santafe Cao Cap 2 4L Htrac 2021,878000000,2021,53000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.4
Kia,Cerato 1 6 At 2018,393000000,2018,83000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.6
Kia,Cerato 1 6 At Deluxe 2021,465000000,2021,60000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.6
Kia,Sorento Signature 1 6 At Awd Hybrid 2022,1150000000,2022,10000,Lắp ráp trong nước,SUV,Số tự động,31,khác,
Mazda,3 1 5 At 2017,398000000,2017,58000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mazda,3 1 5L Luxury 2023,575000000,2023,20000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mazda,Cx5 2 5 At 2Wd 2017,499000000,2017,140000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Mercedes Benz,Glc 200 4Matic 2022,1459000000,2022,60000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mitsubishi,Xpander 1 5 At 2021,448000000,2021,72000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Suzuki,Xl7 1 5 At 2022,460000000,2022,56000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Ford,Everest Ambiente 2 0L 4X2 At 2024,1052000000,2024,12000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Ford,Everest Titanium 2 0L 4X4 At 2021,900000000,2021,102000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Ford,Focus Trend 1 5L 2018,410000000,2018,66000,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,1.5
Ford,Ranger Raptor 2 0L 4X4 At 2021,990000000,2021,63000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.0
Ford,Ranger Wildtrak 2 0L 4X4 At 2022,845000000,2022,22100,Lắp ráp trong nước,Bán tải / Pickup,Số tự động,31,dầu,2.0
Ford,Ranger Xls 2 0L 4X4 At 2024,726000000,2024,22000,Lắp ráp trong nước,Bán tải / Pickup,Số tự động,31,dầu,2.0
Honda,City 1 5Top 2019,360000000,2019,90000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Hyundai,Santafe Tieu Chuan 2 5L 2022,888000000,2022,59000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Hyundai,Stargazer Cao Cap 1 5 At 2022,485000000,2022,32000,Nhập khẩu,Van/Minivan,Số tự động,31,xăng,1.5
Hyundai,Tucson 2 0 Ath 2016,575000000,2016,80000,Nhập khẩu,Crossover,Số tự động,31,xăng,2.0
Kia,Cerato 2 0 At Premium 2019,450000000,2019,64000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Kia,Seltos Premium 1 4 At 2020,520000000,2020,55000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.4
Mercedes Benz,V Class V250 Luxury 2021,1690000000,2021,0,Nhập khẩu,Van/Minivan,Số tự động,31,xăng,2.0
Mitsubishi,Outlander 2 0 Cvt 2022,680000000,2022,58000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mitsubishi,Xpander 1 5 At 2022,475000000,2022,58000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Suzuki,Swift Glx 1 2 At 2019,380000000,2019,65000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.2
Suzuki,Xl7 1 5 At 2022,465000000,2022,60000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Toyota,Avanza Premio 1 5 At 2022,455000000,2022,58000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Volvo,Xc60 Inscription B6 Awd 2022,1840000000,2022,30000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Bmw,5 Series 528I Gt 2017,863000000,2017,60000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Hyundai,I10 Grand 1 2 At 2019,299000000,2019,82000,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,1.25
Kia,Carnival Signature 2 2D 2023,1275000000,2023,50000,Lắp ráp trong nước,Van/Minivan,Số tự động,31,dầu,2.2
Kia,Sorento Gat 2 4L 4Wd 2013,325000000,2013,138000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.4
Mazda,2 Sport Luxury 2024,515000000,2024,8500,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.5
Mazda,Cx8 Premium Awd 2022,850000000,2022,66000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Mercedes Benz,C Class C180 Amg 2021,879000000,2021,46000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,C Class C200 2014,385000000,2014,110000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.8
Mitsubishi,Pajero Sport D 4X2 Mt 2016,365000000,2016,145000,Lắp ráp trong nước,SUV,Số tay,31,dầu,2.5
Porsche,Macan 2 0 2015,1550000000,2015,50000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Toyota,Corolla Cross 1 8V 2022,720000000,2022,30000,Nhập khẩu,SUV,Số tự động,31,xăng,1.8
Toyota,Yaris 1 5G 2019,470000000,2019,121000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.5
Volkswagen,Tiguan Allspace 2022,1390000000,2022,5000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Volvo,S90 Inscription T6 2020,1439000000,2020,33796,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Audi,Q5 2 0 At 2017,1130000000,2017,60000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Audi,Q5 2 0 At 2017,1129000000,2017,62000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Bmw,4 Series 420I Convertible 2019,1690000000,2019,60000,Nhập khẩu,Convertible/Cabriolet,Số tự động,31,xăng,2.0
Honda,Crv L 2022,889000000,2022,58000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.5
Honda,Hrv Rs 2023,785000000,2023,20000,Nhập khẩu,Crossover,Số tự động,31,xăng,1.5
Kia,Carnival Signature 2 2D 2023,1280000000,2023,43000,Lắp ráp trong nước,Van/Minivan,Số tự động,31,dầu,2.2
Mazda,3 1 5L Luxury 2019,439000000,2019,69000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mitsubishi,Outlander 2 4 Cvt 2017,575000000,2017,36000,Nhập khẩu,SUV,Số tự động,31,xăng,2.4
Porsche,Macan 2 0 2017,1750000000,2017,68000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Toyota,Camry 2 0E 2017,568000000,2017,86000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Toyota,Raize G 1 0 Cvt 2023,500000000,2023,10005,Nhập khẩu,SUV,Số tự động,31,xăng,1.0
Toyota,Yaris Cross 1 5 D,645000000,2024,20000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Volkswagen,Scirocco 2 0 At 2010,345000000,2010,110000,Nhập khẩu,Coupe,Số tự động,31,xăng,2.0
Audi,A1 1 4 Tfsi 2010,338000000,2010,120000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.4
Ford,Everest Titanium Plus 2 0L 4X4 At 2025,1430000000,2025,3500,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Ford,Explorer Limited 2 3L Ecoboost 2024,1789000000,2024,23000,Nhập khẩu,SUV,Số tự động,31,xăng,2.3
Honda,City Rs 1 5 At 2021,455000000,2021,55000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Honda,City Rs 1 5 At 2024,525000000,2024,7600,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Kia,Sorento Signature 2 2 At Awd 2022,940000000,2022,55000,Lắp ráp trong nước,SUV,Số tự động,31,dầu,2.2
Kia,Sorento Signature 2 5 At Awd 2024,1045000000,2024,10000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Lexus,Gs 350 2012,855000000,2012,142000,Nhập khẩu,Sedan,Số tự động,31,xăng,3.5
Lexus,Gs 350 Awd 2010,568000000,2010,120000,Nhập khẩu,Sedan,Số tự động,31,xăng,3.5
Mercedes Benz,Glc 250 4Matic 2016,755000000,2016,90000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Subaru,Forester 2 0I,735000000,2023,30000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Subaru,Forester 2 0I,745000000,2023,40000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Toyota,Camry 2 0E 2016,540000000,2016,90000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.0
Toyota,Camry 2 5Q 2023,1250000000,2023,30000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.5
Toyota,Raize G 1 0 Cvt 2023,485000000,2023,10000,Nhập khẩu,SUV,Số tự động,31,xăng,1.0
Toyota,Vios E Cvt 2024,459000000,2024,6000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Bmw,3 Series 320I 2018,768000000,2018,69000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Chevrolet,Spark Lt 0 8 At 2009,67000000,2009,50000,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,0.8
Honda,City Rs 1 5 At 2022,445000000,2022,35000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Hyundai,Tucson 2 0 At Dac Biet 2023,795000000,2023,11000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,2.0
Hyundai,Tucson 2 0 At Dac Biet 2024,815000000,2024,19000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,2.0
Kia,Sonet Premium 1 5 At 2022,530000000,2022,38000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.5
Kia,Sonet Premium 1 5 At 2022,528000000,2022,25000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,1.5
Kia,Sorento Dath 2015,490000000,2015,99000,Lắp ráp trong nước,SUV,Số tự động,31,dầu,2.2
Mazda,3 1 5 At 2015,350000000,2015,12000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mazda,3 1 5L Luxury 2023,568000000,2023,20000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,C Class C230 Avantgarde 2008,220000000,2008,0,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.5
Mercedes Benz,S Class S450L 2017,1680000000,2017,80000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,3.0
Suzuki,Swift 1 4 At 2014,255000000,2014,99000,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,1.4
Toyota,Corolla Altis 1 8G At 2010,285000000,2010,120000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.8
Toyota,Innova 2 0E 2020,510000000,2020,117000,Lắp ráp trong nước,Crossover,Số tay,31,xăng,2.0
Toyota,Yaris 1 5G 2016,369000000,2016,68000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.5
Acura,Mdx Sh,420000000,2010,100000,Nhập khẩu,SUV,Số tự động,31,xăng,3.7
Bmw,5 Series 535I Gt 2010,499000000,2010,90000,Nhập khẩu,Sedan,Số tự động,31,xăng,3.0
Ford,Focus Sport 1 5L 2018,410000000,2018,10,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,1.5
Ford,Ranger Wildtrak 2 0L 4X4 At 2021,679000000,2021,88000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.0
Ford,Territory Titanium X 1 5 At 2025,845000000,2025,3000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.5
Kia,Sedona 3 3 Gat Premium 2019,698000000,2019,62000,Lắp ráp trong nước,Van/Minivan,Số tự động,31,xăng,3.3
Mazda,3 1 5L Luxury 2022,549000000,2022,44000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,Cla Class Cla 200 2014,430000000,2014,75000,Nhập khẩu,Sedan,Số tự động,31,xăng,1.6
Mitsubishi,Xpander 1 5 At 2023,480000000,2023,62000,Nhập khẩu,SUV,Số tự động,31,xăng,1.5
Peugeot,208 1 6 At 2015,335000000,2015,50000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.6
Volvo,Xc60 Inscription B6 Awd 2022,1690000000,2022,45000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Audi,A6 45 Tfsi 2020,1499000000,2020,84000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Bmw,1 Series 116I 2014,368000000,2014,78000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.6
Bmw,5 Series 523I 2011,448000000,2011,140000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.5
Ford,Ecosport Titanium 1 5L At 2016,335000000,2016,85000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,1.5
Kia,Rondo Gat Deluxe 2022,458000000,2022,84000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Lexus,Rx 350 Awd 2010,790000000,2010,85000,Nhập khẩu,SUV,Số tự động,31,xăng,3.5
Mazda,3 1 5L Deluxe 2020,480000000,2020,50000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,C Class C200 2019,860000000,2019,60000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Mercedes Benz,C Class C300 Amg 2014,368000000,2014,60000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,3.0
Mercedes Benz,Glc 200 4Matic 2021,1380000000,2021,60000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Mercedes Benz,Glc 300 4Matic 2017,960000000,2017,70000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.0
Volkswagen,Viloran Luxury 2024,2079000000,2024,29000,Nhập khẩu,Van/Minivan,Số tự động,31,xăng,2.0
Volvo,Xc60 Inscription B6 Awd 2022,1790000000,2022,40000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Bmw,4 Series 420I Gran Coupe 2015,750000000,2015,58000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Ford,Ranger Xls 2 0L 4X2 At 2023,630000000,2023,0,Lắp ráp trong nước,Bán tải / Pickup,Số tự động,31,dầu,2.0
Ford,Ranger Xls 2 2L 4X2 At 2021,555000000,2021,79000,Nhập khẩu,Bán tải / Pickup,Số tự động,31,dầu,2.2
Ford,Tourneo Titanium 2 0 At 2019,699000000,2019,0,Lắp ráp trong nước,Van/Minivan,Số tự động,31,xăng,2.0
Honda,Crv 2 4 At 2013,425000000,2013,90000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.4
Hyundai,Santafe 2 0L 2012,415000000,2012,80000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
Kia,Carens S Sx 2 0 At 2014,299000000,2014,62000,Lắp ráp trong nước,Crossover,Số tự động,31,xăng,2.0
Kia,K3 1 6 At 2014,316000000,2014,120000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.6
Mazda,Cx5 2 5 Signature Premium Awd I,695000000,2020,60000,Lắp ráp trong nước,SUV,Số tự động,31,xăng,2.5
Mg,Rx5 1 5T Std 2023,545000000,2023,7400,Nhập khẩu,Crossover,Số tự động,31,xăng,1.5
Peugeot,208 1 6 At 2013,315000000,2013,50000,Nhập khẩu,Hatchback,Số tự động,31,xăng,1.6
Toyota,Camry 2 5G 2013,440000000,2013,60000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,2.5
Toyota,Corolla Altis 1 8G At 2019,500000000,2019,68000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.8
Toyota,Vios 1 5G Cvt 2021,410000000,2021,50000,Lắp ráp trong nước,Sedan,Số tự động,31,xăng,1.5
Toyota,Vios E 1 5 Mt 2022,368000000,2022,40000,Lắp ráp trong nước,Sedan,Số tay,31,xăng,1.5
Vinfast,Fadil 1 4 At 2019,275000000,2019,50000,Lắp ráp trong nước,Hatchback,Số tự động,31,xăng,1.4
Volvo,Xc60 Ultimate Bright B6 Awd 2023,1950000000,2023,7000,Nhập khẩu,SUV,Số tự động,31,xăng,2.0
Bmw,5 Series 530I Luxury Line 2019,1390000000,2019,50000,Nhập khẩu,Sedan,Số tự động,31,xăng,2.0
Ford,Everest Titanium 2 0L 4X4 At 2022,1010000000,2022,40000,Nhập khẩu,SUV,Số tự động,31,dầu,2.0
