Hãng xe,Dòng xe,Giá thành,Năm sản xuất,Số Km đã đi,Dung tích động cơ,Loại động cơ,Hộp số,Xuất xứ,Kiểu dáng,Số ngày bài đã đăng
mercedes,benz e class e200 2016,759,2016.0,42000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz glc 200 2021,1259,2021.0,55000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz glc 200 2021,1179,2021.0,45000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz glc 200 4matic 2022,1499,2022.0,41000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
nissan,sunny classic 1.6 at 2009,198,2009.0,76000.0,1.6,xăng,số tự động,nhập khẩu,sedan,57.0
peugeot,5008 al 1.6 at 2022,835,2022.0,30000.0,1.6,xăng,số tự động,lắp ráp trong nước,suv,57.0
toyota,raize g 1.0 cvt 2023,479,2023.0,18000.0,1.0,xăng,số tự động,nhập khẩu,suv,57.0
vinfast,vf e34 at 2022,465,2022.0,35000.0,0.1,điện,số tự động,lắp ráp trong nước,crossover,57.0
ford,everest titanium 2.0l 4x2 at 2022,1150,2022.0,71289.0,2.0,dầu,số tự động,nhập khẩu,suv,57.0
honda,crv l 2021,790,2021.0,26000.0,1.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
hyundai,santafe 2.4l 4wd 2016,565,2016.0,85689.0,2.4,xăng,số tự động,lắp ráp trong nước,suv,57.0
hyundai,tucson 1.6 at turbo htrac đặc biệt 2023,869,2023.0,13689.0,1.6,xăng,số tự động,lắp ráp trong nước,crossover,57.0
hyundai,tucson 2.0 at 4wd 2009,215,2009.0,156899.0,2.0,xăng,số tự động,nhập khẩu,crossover,57.0
hyundai,tucson 2.0 at đặc biệt 2021,699,2021.0,71289.0,2.0,xăng,số tự động,lắp ráp trong nước,crossover,57.0
kia,cerato 1.6 at 2018,399,2018.0,65689.0,1.6,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,3 1.5l luxury 2019,455,2019.0,67899.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,3 1.5l luxury 2019,455,2019.0,65689.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,3 1.5l luxury 2019,455,2019.0,61289.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,3 1.5l luxury 2023,570,2023.0,60000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz cla class cla 200 2015,459,2015.0,179626.7683965918,1.6,xăng,số tự động,nhập khẩu,sedan,57.0
mercedes,benz glc 200 4matic 2022,1599,2022.0,18000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz glc 250 4matic 2018,1069,2018.0,179626.7683965918,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mini,cooper s 3 door 2022,1539,2022.0,25000.0,2.0,xăng,số tự động,nhập khẩu,hatchback,57.0
peugeot,5008 al 1.6 at 2022,835,2022.0,36000.0,1.6,xăng,số tự động,lắp ráp trong nước,suv,57.0
subaru,outback 2.5i 2010,398,2010.0,90000.0,2.5,xăng,số tự động,nhập khẩu,suv,57.0
toyota,vios g 1.5 cvt 2022,455,2022.0,70000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
toyota,yaris 1.5g 2019,425,2019.0,60000.0,1.5,xăng,số tự động,nhập khẩu,hatchback,57.0
bmw,3 series 320i 2016,560,2016.0,62000.0,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
bmw,5 series 530i luxury line 2019,1399,2019.0,40000.0,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
bmw,x4 xdrive20i m sport 2020,1799,2020.0,39000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
ford,everest titanium 2.0l 4x2 at 2023,1205,2023.0,31000.0,2.0,dầu,số tự động,nhập khẩu,suv,57.0
hyundai,santafe cao cấp 2.5l htrac 2024,1220,2024.0,6000.0,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
hyundai,tucson 1.6 at turbo htrac đặc biệt 2022,839,2022.0,56899.0,1.6,xăng,số tự động,lắp ráp trong nước,crossover,57.0
jeep,wrangler sport 2.0 4x4 at 2021,2250,2021.0,48000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
kia,rondo gat deluxe 2019,425,2019.0,79000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
kia,seltos luxury 1.4 at 2022,579,2022.0,32000.0,1.4,xăng,số tự động,lắp ráp trong nước,crossover,57.0
lexus,gx 460 2015,2286,2015.0,111000.0,4.6,xăng,số tự động,nhập khẩu,suv,57.0
mazda,6 2.0 at 2016,405,2016.0,120367.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,cx5 2.5 at 2wd 2017,499,2017.0,96689.0,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
mitsubishi,triton 4x2 at mivec premium 2021,550,2021.0,70000.0,2.4,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
toyota,vios e cvt 2022,410,2022.0,61000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
volvo,xc60 t5 2014,579,2014.0,68000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
bmw,5 series 530i m sport 2022,1999,2022.0,38000.0,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
ford,everest titanium 2.0l 4x2 at 2022,1135,2022.0,35000.0,2.0,dầu,số tự động,nhập khẩu,suv,57.0
hyundai,i20 1.4 at 2011,268,2011.0,50000.0,1.4,xăng,số tự động,nhập khẩu,hatchback,57.0
hyundai,santafe cao cấp 2.5l htrac 2022,1050,2022.0,55000.0,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
hyundai,stargazer x 1.5 at 2025,506,2025.0,8000.0,1.5,xăng,số tự động,nhập khẩu,van/minivan,57.0
hyundai,tucson 2.0 at đặc biệt 2024,808,2024.0,5000.0,2.0,xăng,số tự động,lắp ráp trong nước,crossover,57.0
kia,cerato 1.6 at 2018,399,2018.0,77000.0,1.6,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,cx5 premium exclusive 2.0 at 2024,849,2024.0,16000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
peugeot,3008 1.6 at 2015,350,2015.0,115000.0,1.6,xăng,số tự động,lắp ráp trong nước,crossover,57.0
toyota,fortuner 2.4g 4x2 mt 2019,775,2019.0,20000.0,2.4,dầu,số tay,nhập khẩu,suv,57.0
toyota,fortuner 2.7v 4x4 at 2011,319,2011.0,179626.7683965918,2.7,xăng,số tự động,lắp ráp trong nước,suv,57.0
toyota,fortuner trd sportivo 4x2 at 2016,522,2016.0,115000.0,2.7,xăng,số tự động,lắp ráp trong nước,suv,57.0
toyota,vios 1.5e 2014,252,2014.0,112000.0,1.5,xăng,số tay,lắp ráp trong nước,sedan,57.0
toyota,vios 1.5g 2019,395,2019.0,90000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
toyota,vios e cvt 2022,430,2022.0,65000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
vinfast,fadil tiêu chuẩn 1.4 at 2022,336,2022.0,33000.0,1.4,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
volvo,xc60 ultra b6 awd 2025,2038,2025.0,4100.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
audi,a6 2.0 tfsi 2014,379,2014.0,123.0,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
audi,a6 45 tfsi 2022,1699,2022.0,20000.0,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
ford,everest titanium plus 2.0l 4x4 at 2023,1350,2023.0,25000.0,2.0,dầu,số tự động,nhập khẩu,suv,57.0
ford,ranger raptor 2.0l 4x4 at 2018,785,2018.0,140000.0,2.0,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
hyundai,accent 1.4 at đặc biệt 2022,425,2022.0,70000.0,1.4,xăng,số tự động,lắp ráp trong nước,sedan,57.0
hyundai,elantra 2.0 at 2021,518,2021.0,30000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
hyundai,getz 1.1 mt 2009,115,2009.0,179626.7683965918,1.1,xăng,số tay,nhập khẩu,hatchback,57.0
hyundai,santafe cao cấp 2.4l htrac 2021,878,2021.0,53000.0,2.4,xăng,số tự động,lắp ráp trong nước,suv,57.0
kia,cerato 1.6 at 2018,393,2018.0,83000.0,1.6,xăng,số tự động,lắp ráp trong nước,sedan,57.0
kia,cerato 1.6 at deluxe 2021,465,2021.0,60000.0,1.6,xăng,số tự động,lắp ráp trong nước,sedan,57.0
kia,sorento signature 1.6 at awd hybrid 2022,1150,2022.0,10000.0,1.6,hybrid,số tự động,lắp ráp trong nước,suv,57.0
landrover,range rover velar r,2000,2018.0,63000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
mazda,3 1.5 at 2017,398,2017.0,58000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,3 1.5l luxury 2023,575,2023.0,20000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,cx5 2.5 at 2wd 2017,499,2017.0,140000.0,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz glc 200 4matic 2022,1459,2022.0,60000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mitsubishi,xpander 1.5 at 2021,448,2021.0,72000.0,1.5,xăng,số tự động,nhập khẩu,suv,57.0
suzuki,xl7 1.5 at 2022,460,2022.0,56000.0,1.5,xăng,số tự động,nhập khẩu,suv,57.0
vinfast,vf8 eco awd 2023,660,2023.0,52000.0,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,57.0
ford,everest ambiente 2.0l 4x2 at 2024,1052,2024.0,12000.0,2.0,dầu,số tự động,nhập khẩu,suv,57.0
ford,everest titanium 2.0l 4x4 at 2021,900,2021.0,102000.0,2.0,dầu,số tự động,nhập khẩu,suv,57.0
ford,focus trend 1.5l 2018,410,2018.0,66000.0,1.5,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
ford,ranger raptor 2.0l 4x4 at 2021,990,2021.0,63000.0,2.0,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
ford,ranger wildtrak 2.0l 4x4 at 2022,845,2022.0,22100.0,2.0,dầu,số tự động,lắp ráp trong nước,bán tải / pickup,57.0
ford,ranger xls 2.0l 4x4 at 2024,726,2024.0,22000.0,2.0,dầu,số tự động,lắp ráp trong nước,bán tải / pickup,57.0
honda,city 1.5top 2019,360,2019.0,90000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
hyundai,santafe tiêu chuẩn 2.5l 2022,888,2022.0,59000.0,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
hyundai,stargazer cao cấp 1.5 at 2022,485,2022.0,32000.0,1.5,xăng,số tự động,nhập khẩu,van/minivan,57.0
hyundai,tucson 2.0 ath 2016,575,2016.0,80000.0,2.0,xăng,số tự động,nhập khẩu,crossover,57.0
kia,cerato 2.0 at premium 2019,450,2019.0,64000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
kia,seltos premium 1.4 at 2020,520,2020.0,55000.0,1.4,xăng,số tự động,lắp ráp trong nước,crossover,57.0
mercedes,benz v class v250 luxury 2021,1690,2021.0,179626.7683965918,2.0,xăng,số tự động,nhập khẩu,van/minivan,57.0
mitsubishi,outlander 2.0 cvt 2022,680,2022.0,58000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
mitsubishi,xpander 1.5 at 2022,475,2022.0,58000.0,1.5,xăng,số tự động,nhập khẩu,suv,57.0
suzuki,swift glx 1.2 at 2019,380,2019.0,65000.0,1.2,xăng,số tự động,nhập khẩu,hatchback,57.0
suzuki,xl7 1.5 at 2022,465,2022.0,60000.0,1.5,xăng,số tự động,nhập khẩu,suv,57.0
toyota,avanza premio 1.5 at 2022,455,2022.0,58000.0,1.5,xăng,số tự động,nhập khẩu,suv,57.0
volvo,xc60 inscription b6 awd 2022,1840,2022.0,30000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
bmw,5 series 528i gt 2017,863,2017.0,60000.0,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
hyundai,i10 grand 1.2 at 2019,299,2019.0,82000.0,1.25,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
kia,carnival signature 2.2d 2023,1275,2023.0,50000.0,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,57.0
kia,sorento gat 2.4l 4wd 2013,325,2013.0,138000.0,2.4,xăng,số tự động,lắp ráp trong nước,suv,57.0
mazda,2 sport luxury 2024,515,2024.0,8500.0,1.5,xăng,số tự động,nhập khẩu,hatchback,57.0
mazda,cx8 premium awd 2022,850,2022.0,66000.0,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
mercedes,benz c class c180 amg 2021,879,2021.0,46000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz c class c200 2014,385,2014.0,110000.0,1.8,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz s class s500l 2015,1259,2015.0,65000.0,4.7,xăng,số tự động,nhập khẩu,sedan,57.0
mitsubishi,pajero sport d 4x2 mt 2016,365,2016.0,145000.0,2.5,dầu,số tay,lắp ráp trong nước,suv,57.0
porsche,macan 2.0 2015,1550,2015.0,50000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
toyota,corolla cross 1.8v 2022,720,2022.0,30000.0,1.8,xăng,số tự động,nhập khẩu,suv,57.0
toyota,yaris 1.5g 2019,470,2019.0,121000.0,1.5,xăng,số tự động,nhập khẩu,hatchback,57.0
vinfast,vf8 eco awd 2023,690,2023.0,36000.0,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,57.0
volkswagen,tiguan allspace 2022,1390,2022.0,5000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
volvo,s90 inscription t6 2020,1439,2020.0,33796.0,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
audi,q5 2.0 at 2017,1130,2017.0,60000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
audi,q5 2.0 at 2017,1129,2017.0,62000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
bmw,4 series 420i convertible 2019,1690,2019.0,60000.0,2.0,xăng,số tự động,nhập khẩu,convertible/cabriolet,57.0
honda,crv l 2022,889,2022.0,58000.0,1.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
honda,hrv rs 2023,785,2023.0,20000.0,1.5,xăng,số tự động,nhập khẩu,crossover,57.0
kia,carnival signature 2.2d 2023,1280,2023.0,43000.0,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,57.0
mazda,3 1.5l luxury 2019,439,2019.0,69000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mitsubishi,outlander 2.4 cvt 2017,575,2017.0,36000.0,2.4,xăng,số tự động,nhập khẩu,suv,57.0
porsche,macan 2.0 2017,1750,2017.0,68000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
toyota,camry 2.0e 2017,568,2017.0,86000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
toyota,raize g 1.0 cvt 2023,500,2023.0,10005.0,1.0,xăng,số tự động,nhập khẩu,suv,57.0
toyota,yaris cross 1.5 d,2024,2024.0,20000.0,1.5,xăng,số tự động,nhập khẩu,suv,57.0
vinfast,vf8 plus awd 2023,790,2023.0,27000.0,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,57.0
volkswagen,scirocco 2.0 at 2010,345,2010.0,110000.0,2.0,xăng,số tự động,nhập khẩu,coupe,57.0
audi,a1 1.4 tfsi 2010,338,2010.0,120000.0,1.4,xăng,số tự động,nhập khẩu,hatchback,57.0
ford,everest titanium plus 2.0l 4x4 at 2025,1430,2025.0,3500.0,2.0,dầu,số tự động,nhập khẩu,suv,57.0
ford,explorer limited 2.3l ecoboost 2024,1789,2024.0,23000.0,2.3,xăng,số tự động,nhập khẩu,suv,57.0
honda,city rs 1.5 at 2021,455,2021.0,55000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
honda,city rs 1.5 at 2024,525,2024.0,7600.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
kia,sorento signature 2.2 at awd 2022,940,2022.0,55000.0,2.2,dầu,số tự động,lắp ráp trong nước,suv,57.0
kia,sorento signature 2.5 at awd 2024,1045,2024.0,10000.0,2.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
lexus,gs 350 2012,855,2012.0,142000.0,3.5,xăng,số tự động,nhập khẩu,sedan,57.0
lexus,gs 350 awd 2010,568,2010.0,120000.0,3.5,xăng,số tự động,nhập khẩu,sedan,57.0
mercedes,benz glc 250 4matic 2016,755,2016.0,90000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,57.0
subaru,forester 2.0i,2023,2023.0,30000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
subaru,forester 2.0i,2023,2023.0,40000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
toyota,camry 2.0e 2016,540,2016.0,90000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
toyota,camry 2.5q 2023,1250,2023.0,30000.0,2.5,xăng,số tự động,nhập khẩu,sedan,57.0
toyota,raize g 1.0 cvt 2023,485,2023.0,10000.0,1.0,xăng,số tự động,nhập khẩu,suv,57.0
toyota,vios e cvt 2024,459,2024.0,6000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
bmw,3 series 320i 2018,768,2018.0,69000.0,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
chevrolet,spark lt 0.8 at 2009,67,2009.0,50000.0,0.8,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
honda,city rs 1.5 at 2022,445,2022.0,35000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
hyundai,tucson 2.0 at đặc biệt 2023,795,2023.0,11000.0,2.0,xăng,số tự động,lắp ráp trong nước,crossover,57.0
hyundai,tucson 2.0 at đặc biệt 2024,815,2024.0,19000.0,2.0,xăng,số tự động,lắp ráp trong nước,crossover,57.0
kia,sonet premium 1.5 at 2022,530,2022.0,38000.0,1.5,xăng,số tự động,lắp ráp trong nước,crossover,57.0
kia,sonet premium 1.5 at 2022,528,2022.0,25000.0,1.5,xăng,số tự động,lắp ráp trong nước,crossover,57.0
kia,sorento dath 2015,490,2015.0,99000.0,2.2,dầu,số tự động,lắp ráp trong nước,suv,57.0
mazda,3 1.5 at 2015,350,2015.0,12000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mazda,3 1.5l luxury 2023,568,2023.0,20000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz c class c230 avantgarde 2008,220,2008.0,179626.7683965918,2.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz s class s450l 2017,1680,2017.0,80000.0,3.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
suzuki,swift 1.4 at 2014,255,2014.0,99000.0,1.4,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
toyota,corolla altis 1.8g at 2010,285,2010.0,120000.0,1.8,xăng,số tự động,lắp ráp trong nước,sedan,57.0
toyota,innova 2.0e 2020,510,2020.0,117000.0,2.0,xăng,số tay,lắp ráp trong nước,crossover,57.0
toyota,yaris 1.5g 2016,369,2016.0,68000.0,1.5,xăng,số tự động,nhập khẩu,hatchback,57.0
vinfast,vf8 plus awd 2023,780,2023.0,45000.0,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,57.0
acura,mdx sh,2010,2010.0,100000.0,3.7,xăng,số tự động,nhập khẩu,suv,57.0
bmw,5 series 535i gt 2010,499,2010.0,90000.0,3.0,xăng,số tự động,nhập khẩu,sedan,57.0
ford,focus sport 1.5l 2018,410,2018.0,10.0,1.5,xăng,số tự động,lắp ráp trong nước,hatchback,57.0
ford,ranger wildtrak 2.0l 4x4 at 2021,679,2021.0,88000.0,2.0,dầu,số tự động,nhập khẩu,bán tải / pickup,57.0
ford,territory titanium x 1.5 at 2025,845,2025.0,3000.0,1.5,xăng,số tự động,lắp ráp trong nước,suv,57.0
kia,sedona 3.3 gat premium 2019,698,2019.0,62000.0,3.3,xăng,số tự động,lắp ráp trong nước,van/minivan,57.0
mazda,3 1.5l luxury 2022,549,2022.0,44000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mercedes,benz cla class cla 200 2014,430,2014.0,75000.0,1.6,xăng,số tự động,nhập khẩu,sedan,57.0
mercedes,benz s class s450l luxury 2019,2268,2019.0,50000.0,3.0,xăng,số tự động,lắp ráp trong nước,sedan,57.0
mitsubishi,xpander 1.5 at 2023,480,2023.0,62000.0,1.5,xăng,số tự động,nhập khẩu,suv,57.0
peugeot,208 1.6 at 2015,335,2015.0,50000.0,1.6,xăng,số tự động,nhập khẩu,hatchback,57.0
vinfast,vf8 eco awd 2023,690,2023.0,39999.0,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,57.0
vinfast,vf8 eco awd 2023,770,2023.0,43000.0,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,57.0
vinfast,vf8 plus awd 2023,810,2023.0,42000.0,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,57.0
vinfast,vf8 plus awd 2023,870,2023.0,43000.0,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,57.0
vinfast,vf8 plus awd 2023,800,2023.0,52000.0,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,57.0
volvo,xc60 inscription b6 awd 2022,1690,2022.0,45000.0,2.0,xăng,số tự động,nhập khẩu,suv,57.0
audi,a6 45 tfsi 2020,1499,2020.0,84000.0,2.0,xăng,số tự động,nhập khẩu,sedan,57.0
bmw,1 series 116i 2014,368,2014.0,78000.0,1.6,xăng,số tự động,nhập khẩu,hatchback,57.0
bmw,5 series 523i 2011,448,2011.0,140000.0,2.5,xăng,số tự động,nhập khẩu,sedan,57.0
